stock_code,expiry_date,strike_price,datetime,call_open,call_high,call_low,call_close,call_OI,call_volume,put_open,put_high,put_low,put_close,put_OI,put_volume
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:16:00,185.0,185.0,185.0,185.0,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:18:00,185.0,185.0,185.0,185.0,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:19:00,185.0,185.0,185.0,185.0,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:21:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:22:00,185.0,185.0,185.0,185.0,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:23:00,185.0,185.0,185.0,185.0,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:24:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:25:00,219.95,219.95,219.95,219.95,0.0,25.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:27:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:28:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:30:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:31:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:32:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:37:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:38:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:39:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:40:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:41:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:42:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:44:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:45:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:46:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:47:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:48:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:49:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:50:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:51:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:52:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:53:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:55:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:56:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:57:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:58:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 09:59:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:00:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:01:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:02:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:03:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:04:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:05:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:06:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:07:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:08:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:09:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:10:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:11:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:12:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:13:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:14:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:15:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:16:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:17:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:19:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:20:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:21:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:22:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:23:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:24:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:25:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:27:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:28:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:29:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:30:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:31:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:32:00,,,,,,,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:33:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:34:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:35:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:36:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:37:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:38:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:39:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:40:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:41:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:42:00,219.95,219.95,219.95,219.95,0.0,0.0,831.1,831.1,831.1,831.1,0.0,0.0
NIFTY,26-DEC-2024,25350.0,28-10-2024 10:43:00,219.95,219.95,219.95,219.95,0.0,0.0,,,,,,
